榕亞屬	2628	Ficus subg. Urostigma	Banyan botanical c1800-1830.jpg	榕	榕亚属	榕树	Urostigma	Ficus subg. Urostigma	榕樹
杜鵑花屬	47449	Rhododendron	Azalea Nanjing.jpg	躑躅	杜鹃花	躑躅花	杜鹃花属	杜鵑花	山躑躅	Rhododendron	杜鹃树
十字花科	11399	Brassicaceae	Beihai-flower.JPG	Brassicaceae
WikiProject:生物	5218	Amborella	Amborella trichopoda 1.jpg	Wikipedia:生物专题	Wikipedia:維基專題:生物
苹果	39507	Malus	File:Apples in basket 2018 G2.jpg	蘋果	柰	Apple	Malus domestica	蘋果樹	🍎	🍏	柰树	Malus pumila	苹果树
葡萄属	4214	Vitis	Vitis californica with grapes.jpg
洋蔥	16031	Allium sect. Cepa	Onions in Peng Chau.jpg	洋葱	札幌黃	葱头	兴蕖	洋蒜	蔥頭	Allium cepa	皮芽子	圓蔥	皮牙子
石榴	6794	Punica	Punica granatum - Köhler–s Medizinal-Pflanzen-115.jpg	石榴樹	石榴花	安石榴	Punica granatum	塗林
苜蓿属	5947	Medicago	Medicago littoralis2.jpg	苜蓿草	草头	Medicago	苜蓿	光風	连枝草	光风	怀风	連枝草	苜蓿屬
小米	6497	Setaria	Japanese_Foxtail_millet_02.jpg	粱	Setaria italica	黄小米	黄粱	黄粱米	小黄米	粟谷
稻属	5729	Oryza	Gealypic5.JPG	稻米属	稻屬	Oryza	Ozyra
被子植物	54072	Angiosperms	Flower poster 2.jpg	被子植物门	有花植物	木兰门	开花植物	木蘭門	被子植物亚门	開花植物門	被子植物分支	有花植物門	被子植物門	木蘭植物門	Angiosperms	開花植物	被子植物演化支
蔷薇科	2774	Rosaceae	Rosa canina Neulengbach 20160611 01.jpg	薔薇科	Rosaceae
十字花目	3155	Brassicales	BrassicaCampestris3.jpg	白花菜目	Brassicales
韭菜	7239	Allium sect. Butomissa	Allium_tuberosum2.jpg	韭黄	韭	韭菜花	Allium tuberosum	香莛	韭薹	香葶
榴梿	9376	Durio	Durio Zibethinus Van Nooten.jpg	榴槤	賭爾焉	麝香猫果	Durio zibethinus	榴莲	金枕頭
向日葵	9401	Helianthus	Eberndorf Köcking Sonnenblumenfeld Biohof Tomic 18072014 0792.jpg	葵花	Helianthus annuus	向陽花	🌻	丈菊	转日莲
百合科	2941	Liliaceae	Lilium-candidum-001-Zachi-Evenor.jpg	Liliaceae
银杏	20299	Ginkgo	GINKGOBAUM-2.jpg	銀杏	公孫樹	公孙树	银杏树	白果樹	公槂	公槂樹	銀杏葉	银杏叶	Ginkgo biloba	鴨掌樹	鴨腳子	鴨脚樹
菠菜	5851	Spinacia	Spinach produce-1.jpg	飛龍菜	菠薐	法蓮草	菱菜	菠菱	菠菱菜	Spinacia oleracea	菠薐菜	菠稜菜	波稜菜	赤根菜
芫荽	11029	Coriandrum	Coriandrum sativum - Köhler–s Medizinal-Pflanzen-193.jpg	胡荽	香菜	Coriandrum sativum	鹽須	盐须	芫茜	莞荽
大麦	14979	Hordeum	Illustration Hordeum vulgare1.jpg	大麥	三月黃	麰	麰麦	Hordeum vulgare	穬麥	Barley
籼稻	2463	Oryza	ബസുമതി അരി.JPG	絲苗	秈米	秈稻	泰國米	籼米饭
粳稻	7464	Oryza	Koshihikari.jpg	粳米
蓮霧	8038	Syzygium sect. Jambosa	Lainwu (Wax apple) WP 001223.jpg	莲雾	水蓊	洋蒲桃	Syzygium samarangense	爪哇蒲桃	輦霧	璉霧	日落果	辇雾	琏雾
蔷薇属	22264	Rosa	Divlja ruza cvijet 270508.jpg	薔薇屬	月季花	Rosa	Rosa chinensis	月季
月季 (物种)	2814	Rosa sect. Chinenses	Rosa semperflorens Curtis.jpg	月月花	庚申蔷薇	四季花	稻春花
玫瑰	10884	Rosa	Rosa rugosa Róża pomarszczona 2022-06-19 05.jpg	玫瑰花	Rosa rugosa	🌹
蔷薇	1254	Rosa	Rosa sp.289.jpg	蔷薇花	野蔷薇	薔薇	Rosa multiflora
禾本科	7697	Poaceae	WHEAT Love.jpg	真草	Poaceae	颖片	禾本科作物	禾本科植物	鱗被	Gramineae	禾本植物	Grasses	True grasses
小麦	22172	Triticum	390 Triticum vulgare Vill.jpg	小麥	小麥屬	麥子	春小麦	Triticum	小麦属	Wheat
鸢尾属	25862	Iris	Kosaciec 01.JPG	鳶尾花	鸢尾花	鳶尾屬
一年生辣椒	10023	Capsicum	Capsicum annuum - Köhler–s Medizinal-Pflanzen-027.jpg	普通辣椒
花椒	3934	Zanthoxylum	-	花椒树	川椒	四川胡椒	Zanthoxylum piperitum	Zanthoxylum
孜然	5978	Cuminum	Cuminum cyminum - Köhler–s Medizinal-Pflanzen-198.jpg	安息茴香	孜然芹	Cuminum cyminum	香旱芹	Cumin	枯茗	枯茗孜然芹
茴香属	770	Foeniculum	Foeniculum vulgare.JPG	茴香屬	Foeniculum
伞形科	3540	Apiaceae	AngelicaSylvestrisInflorescence.jpg	繖型科	繖形科	繖形花科	Apiaceae
伞形目	2575	Apiales	Daucus carota0.jpg	繖形花目	Apiales	伞形花目
茴芹属	926	Pimpinella	Illustration Pimpinella anisum0.jpg	茴芹屬	Pimpinella
杨树	16107	Populus	PopulusCanadensisTREES.jpg	Populus	楊木	杨属	Poplar
荔枝	11224	Litchi	Litchi chinensis Luc Viatour.jpg	茘枝	荔枝屬	Litchi chinensis	荔枝树	離枝	丹荔	勒荔	火山荔	白糖罌	仙進奉	桂味	妃子笑	野生荔枝	荔支
草莓	13300	Fragaria	Strawberry is a fruit instead of love (6).jpg	士多啤梨	凤梨草莓	Fragaria × ananassa	🍓	Strawberry
蒲公英	6919	Taraxacum	Head to Head - geograph.org.uk - 409345.jpg	蒲公英屬	蒲公英生物入侵	Taraxacum	華花郎	婆婆丁
