Sphaeradenia	Cyclanthaceae	genus	Sphaeradenia
Thoracocarpus	Cyclanthaceae	genus	Thoracocarpus
Stemonaceae	Pandanales	familia	Stemonaceae
Croomia	Stemonaceae	genus	Croomia
Stemona	Stemonaceae	genus	Stemona
Stichoneuron	Stemonaceae	genus	Stichoneuron
Pentastemona	Stemonaceae	genus	Pentastemona
Triuris	Triuridaceae	genus	Triuris
Soridium	Triuridaceae	genus	Soridium
Seychellaria	Triuridaceae	genus	Seychellaria
Sciaphila	Triuridaceae	genus	Sciaphila
Peltophyllum	Triuridaceae	genus	Peltophyllum
Lacandonia	Triuridaceae	genus	Lacandonia
Kupea	Triuridaceae	genus	Kupea
Kihansia	Triuridaceae	genus	Kihansia
Nanuza	Velloziaceae	genus	Nanuza
Xerophyta	Velloziaceae	genus	Xerophyta
Vellozia	Velloziaceae	genus	Vellozia
Acanthochlamys	Velloziaceae	genus	Acanthochlamys
Aesculus	Hippocastanoideae	genus	Aesculus
Billia	Hippocastanoideae	genus	Billia
Dipteronia	Hippocastanoideae	genus	Dipteronia
Handeliodendron	Hippocastanoideae	genus	Handeliodendron
Dodonaea	Dodonaeoideae	genus	Dodonaea
Dodonaeoideae	Sapindaceae	subfamilia	Dodonaeoideae
Xanthoceroideae	Sapindaceae	subfamilia	Xanthoceras
Xanthoceras	Xanthoceroideae	genus	Xanthoceras
Ottoschulzia	Metteniusaceae	genus	Ottoschulzia
Poraqueiba	Metteniusaceae	genus	Poraqueiba
Rhaphiostylis	Metteniusaceae	genus	Rhaphiostylis
Sarcostigma	Icacinaceae	genus	Sarcostigma
Camptotheca	Nyssaceae	genus	Camptotheca
Diplopanax	Nyssaceae	genus	Diplopanax
Meliaceae	Sapindales	familia	Meliaceae
Fagoideae	Fagaceae	subfamilia	Beech
Fagus	Fagoideae	genus	Beech
Nothofagaceae	Fagales	familia	Nothofagus
Nothofagus	Nothofagaceae	genus	Nothofagus
Hydrostachyaceae	Cornales	familia	Hydrostachys
Hydrostachys	Hydrostachyaceae	genus	Hydrostachys
Curtisia	Curtisiaceae	genus	Curtisia
Curtisiaceae	Cornales	familia	Curtisia
Grubbiaceae	Cornales	familia	Grubbia
Grubbia	Grubbiaceae	genus	Grubbia
Loasaceae	Cornales	familia	Loasaceae
Eucnide	Loasaceae	genus	Eucnide
Loasa	Loasaceae	genus	Loasa
Japonolirion	Petrosaviaceae	genus	Japonolirion
Petrosavia	Petrosaviaceae	genus	Petrosavia
Nasa	Loasaceae	genus	Nasa (plant)
Orchideae	Orchidoideae	tribus	Orchideae
Anacamptis	Orchidinae	genus	Anacamptis
Orchidinae	Orchideae	subtribus	Orchideae
Aerides	Aeridinae	genus	Aerides
Epidendreae	Epidendroideae	tribus	Epidendreae
Pleurothallidinae	Epidendreae	subtribus	Pleurothallidinae
Acianthera	Pleurothallidinae	genus	Acianthera
Eleocharis	Cyperaceae	genus	Eleocharis
Aerangidinae	Vandeae	subtribus	Aerangidinae
Aerangis	Angraecinae	genus	Aerangis
Angraecinae	Vandeae	subtribus	Angraecinae
Aeranthes	Angraecinae	genus	Aeranthes
Astartea	Chamelaucieae	genus	Astartea
Vanda	Aeridinae	genus	Vanda
Cymbidieae	Epidendroideae	tribus	Cymbidieae
Stanhopeinae	Cymbidieae	subtribus	Stanhopeinae
Acineta	Stanhopeinae	genus	Acineta
Gastrodieae	Epidendroideae	tribus!	Gastrodieae
Nerviliinae	Nervilieae	subtribus	Nervilia
Nervilia	Nerviliinae	genus	Nervilia
Habenaria	Orchidinae	genus	Habenaria
Nelumbonaceae	Proteales	familia	Nelumbonaceae
Nelumbo	Nelumbonaceae	genus	Nelumbo
Ophiocaryon	Sabiaceae	genus	Ophiocaryon
Meliosma	Sabiaceae	genus	Meliosma
Macginitiea	Platanaceae	genus	Macginitiea
Platanus	Platanaceae	genus	Platanus
Eupteleaceae	Ranunculales	familia	Euptelea
Euptelea	Eupteleaceae	genus	Euptelea
Cladophorales	Ulvophyceae	ordo	Cladophorales
Cladophoraceae	Cladophorales	familia	Cladophoraceae
Cladophora	Cladophoraceae	genus	Cladophora
Baxteria	Dasypogonaceae	genus	Baxteria
Calectasia	Dasypogonaceae	genus	Calectasia
Dasypogon	Dasypogonaceae	genus	Dasypogon
Kingia	Dasypogonaceae	genus	Kingia
Alisma	Alismataceae	genus	Alisma
Astonia	Alismataceae	genus	Astonia
Baldellia	Alismataceae	genus	Baldellia
Burnatia	Alismataceae	genus	Burnatia
Butomopsis	Alismataceae	genus	Butomopsis
Caldesia	Alismataceae	genus	Caldesia
Damasonium	Alismataceae	genus	Damasonium
Helanthium	Alismataceae	genus	Helanthium
Hydrocleys	Alismataceae	genus	Hydrocleys
Limnocharis	Alismataceae	genus	Limnocharis
Limnophyton	Alismataceae	genus	Limnophyton
Alismaticarpum	Alismataceae	genus	Alismaticarpum
Luronium	Alismataceae	genus	Luronium
Ranalisma	Alismataceae	genus	Ranalisma
Sagisma	Alismataceae	genus	Sagisma
Wiesneria	Alismataceae	genus	Wiesneria
Echinodorus	Alismataceae	genus	Echinodorus
Sagittaria	Alismataceae	genus	Sagittaria
Viticoideae	Lamiaceae	subfamilia	Viticoideae
Gmelina	Viticoideae	genus	Gmelina
Cornutia	Viticoideae	genus	Cornutia
Vitex	Viticoideae	genus	Vitex
Premna	Viticoideae	genus	Premna
Combretaceae	Myrtales	familia	Combretaceae
Terminalia	Combretaceae	genus	Terminalia (plant)
Combretum	Combretaceae	genus	Combretum
Buchenavia	Combretaceae	genus	Buchenavia
Bucida	Combretaceae	genus	Bucida
Conocarpus	Combretaceae	genus	Conocarpus
Guiera	Combretaceae	genus	Guiera
Laguncularia	Combretaceae	genus	Laguncularia
Lumnitzera	Combretaceae	genus	Lumnitzera
Pteleopsis	Combretaceae	genus	Pteleopsis
Thiloa	Combretaceae	genus	Thiloa
Pontederiaceae	Commelinales	familia	Pontederiaceae
Pontederia	Pontederiaceae	genus	Pontederia
Monochoria	Pontederiaceae	genus	Monochoria
Heteranthera	Pontederiaceae	genus	Heteranthera
Eichhornia	Pontederiaceae	genus	Eichhornia
Hanguanaceae	Commelinales	familia	Hanguana
Hanguana	Hanguanaceae	genus	Hanguana
Arundinoideae	PACMAD clade	subfamilia	Arundinoideae
Arundineae	Arundinoideae	tribus	Arundineae
Brylkinieae	Pooideae	tribus	Brylkinieae
Oryzoideae	BOP clade	subfamilia	Oryzoideae
Oryzeae	Oryzoideae	tribus	Oryzeae
Diarrheneae	Pooideae	tribus	Diarrheneae
Phaenospermateae	Pooideae	tribus	Phaenospermateae
Albidella	Alismataceae	genus	Albidella
Mimophytum	Boraginoideae	genus	Mimophytum
Selkirkia (plant)	Boraginoideae	genus	Selkirkia (plant)
Paulowniaceae	Lamiales	familia	Paulowniaceae
Paulownia	Paulowniaceae	genus	Paulownia
Wightia (plant)	Paulowniaceae	genus	Wightia (plant)
Adoxaceae	Dipsacales	familia	Adoxaceae
Caprifoliaceae	Dipsacales	familia	Caprifoliaceae
Adoxa	Adoxaceae	genus	Adoxa
Baeckea	Chamelaucieae	genus	Baeckea
Smyrnieae	Apioideae	tribus	Smyrnieae
Smyrnium	Smyrnieae	genus	Smyrnium
Scandiceae	Apioideae	tribus	Scandiceae
Scandicinae	Scandiceae	subtribus	Scandicinae
Chaerophyllum	Scandicinae	genus	Chaerophyllum
Daucus	Daucinae	genus	Daucus
Enekbatus	Chamelaucieae	genus	Enekbatus
Epigaea	Phyllodoceae	genus	Epigaea
Phyllodoceae	Ericoideae	tribus	Phyllodoceae
Casuarina	Casuarinaceae	genus	Casuarina
Erica (plant)	Ericeae	genus	Erica (plant)
Vaccinium	Vaccinieae	genus	Vaccinium
Vaccinieae	Vaccinioideae	tribus	Vaccinieae
Vaccinioideae	Ericaceae	subfamilia	Vaccinioideae
Costus	Costaceae	genus	Costus
Costaceae	Zingiberales	familia	Costaceae
Eriophorum	Cyperaceae	genus	Eriophorum
Schoenus	Schoeneae	genus	Schoenus (plant)
Centaurea	Centaureinae	genus	Centaurea
Ericomyrtus	Chamelaucieae	genus	Ericomyrtus
Dipsacus	Dipsacoideae	genus	Dipsacus
Cardueae	Carduoideae	tribus	Cardueae
Centaureinae	Cardueae	subtribus	Centaureinae
Chrysocoma	Homochrominae	genus	Chrysocoma
Dipsacoideae	Caprifoliaceae	subfamilia	Dipsacoideae
Stephania	Menispermoideae	genus	Stephania
Menispermaceae	Ranunculales	familia	Menispermaceae
Babingtonia	Chamelaucieae	genus	Babingtonia
Garcinieae	Clusiaceae	tribus	Garcinieae
Clusiaceae	Malpighiales	familia	Clusiaceae
Garcinia	Garcinieae	genus	Garcinia
Triantha	Tofieldiaceae	genus	Triantha
Butomaceae	Alismatales	familia	Butomus
Butomus	Butomaceae	genus	Butomus
Scheuchzeriaceae	Alismatales	familia	Scheuchzeria
Scheuchzeria	Scheuchzeriaceae	genus	Scheuchzeria
Aponogetonaceae	Alismatales	familia	Aponogeton
Aponogeton	Aponogetonaceae	genus	Aponogeton
Juncaginaceae	Alismatales	familia	Juncaginaceae
Cycnogeton	Juncaginaceae	genus	Cycnogeton
Tetroncium	Juncaginaceae	genus	Tetroncium
Triglochin	Juncaginaceae	genus	Triglochin
Potamogetonaceae	Alismatales	familia	Potamogetonaceae
Hydrocharitaceae	Alismatales	familia	Hydrocharitaceae
Zosteraceae	Alismatales	familia	Zosteraceae
Phyllospadix	Zosteraceae	genus	Phyllospadix
Zostera	Zosteraceae	genus	Zostera
Agathis	Araucariaceae	genus	Agathis
Alethopteris	Alethopteridaceae	genus	Alethopteris
Aberlemnia	Tracheophytes/Plantae	genus	Aberlemnia
Wollemia	Araucariaceae	genus	Wollemia
Brachyphyllum	Cheirolepidiaceae	genus	Brachyphyllum
Pagiophyllum	Araucariaceae	genus	Pagiophyllum
Althenia	Potamogetonaceae	genus	Althenia
Groenlandia	Potamogetonaceae	genus	Groenlandia
Zannichellia	Potamogetonaceae	genus	Zannichellia
Stuckenia	Potamogetonaceae	genus	Stuckenia
Potamogeton	Potamogetonaceae	genus	Potamogeton
Posidoniaceae	Alismatales	familia	Posidonia
Posidonia	Posidoniaceae	genus	Posidonia
Ruppiaceae	Alismatales	familia	Ruppia
Ruppia	Ruppiaceae	genus	Ruppia
Cymodoceaceae	Alismatales	familia	Cymodoceaceae
Amphibolis	Cymodoceaceae	genus	Amphibolis
Cymodocea	Cymodoceaceae	genus	Cymodocea
Syringodium	Cymodoceaceae	genus	Syringodium
Thalassodendron	Cymodoceaceae	genus	Thalassodendron
Halodule	Cymodoceaceae	genus	Halodule
Nartheciaceae	Dioscoreales	familia	Nartheciaceae
Aletris	Nartheciaceae	genus	Aletris
Lophiola	Nartheciaceae	genus	Lophiola
Metanarthecium	Nartheciaceae	genus	Metanarthecium
Nietneria	Nartheciaceae	genus	Nietneria
Narthecium	Nartheciaceae	genus	Narthecium
Dioscoreaceae	Dioscoreales	familia	Dioscoreaceae
Ranunculus	Ranunculeae	genus	Ranunculus
Burmanniaceae	Dioscoreales	familia	Burmanniaceae
Burmannia (plant)	Burmanniaceae	genus	Burmannia (plant)
Trichopus	Dioscoreaceae	genus	Trichopus
Stenomeris	Dioscoreaceae	genus	Stenomeris
Tacca	Dioscoreaceae	genus	Tacca
Dioscorea	Dioscoreaceae	genus	Dioscorea
Rajania	Dioscoreaceae	genus	Rajania
Apteria	Burmanniaceae	genus	Apteria
Campylosiphon	Burmanniaceae	genus	Campylosiphon
Dictyostega	Burmanniaceae	genus	Dictyostega
Gymnosiphon	Burmanniaceae	genus	Gymnosiphon
Hexapterella	Burmanniaceae	genus	Hexapterella
Euryomyrtus	Chamelaucieae	genus	Euryomyrtus
Marthella	Burmanniaceae	genus	Marthella
Miersiella (plant)	Burmanniaceae	genus	Miersiella umbellata
Afrothismia	Burmanniaceae	genus	Afrothismia
Xylotheca	Achariaceae	genus	Xylotheca
Haplothismia	Burmanniaceae	genus	Haplothismia
Oxygyne	Burmanniaceae	genus	Oxygyne
Tiputinia	Burmanniaceae	genus	Tiputinia
Thismia	Burmanniaceae	genus	Thismia
Syzygium	Syzygieae	genus	Syzygium
Syzygieae	Myrtoideae	tribus	Syzygium
Grahamia (plant)	Anacampserotaceae	genus	Grahamia (plant)
Portulacaceae	Caryophyllales	familia	Portulacaceae
Pteleocarpa	Gelsemiaceae	genus	Pteleocarpa
Gelsemiaceae	Gentianales	familia	Gelsemiaceae
Gelsemium	Gelsemiaceae	genus	Gelsemium
Campynemataceae	Liliales	familia	Campynemataceae
Campynema	Campynemataceae	genus	Campynema
Campynemanthe	Campynemataceae	genus	Campynemanthe
Corsiaceae	Liliales	familia	Corsiaceae
Arachnitis	Corsiaceae	genus	Arachnitis
Corsiopsis	Corsiaceae	genus	Corsiopsis
Corsia	Corsiaceae	genus	Corsia
Petermanniaceae	Liliales	familia	Petermannia
Petermannia	Petermanniaceae	genus	Petermannia
Alstroemeriaceae	Liliales	familia	Alstroemeriaceae
Luzuriaga	Luzuriageae	genus	Luzuriaga (plant)
Drymophila (plant)	Luzuriageae	genus	Drymophila (plant)
Alstroemeria	Alstroemerieae	genus	Alstroemeria
Bomarea	Alstroemerieae	genus	Bomarea
Philesiaceae	Liliales	familia	Philesiaceae
Lapageria	Philesiaceae	genus	Lapageria
Philesia	Philesiaceae	genus	Philesia
Ripogonaceae	Liliales	familia	Ripogonum
Ripogonum	Ripogonaceae	genus	Ripogonum
Smilax	Smilacaceae	genus	Smilax
Zamioculcadoideae	Araceae	subfamilia	Zamioculcadoideae
Lasioideae	Araceae	subfamilia	Lasioideae
Monsteroideae	Araceae	subfamilia	Monsteroideae
Pothoideae	Araceae	subfamilia	Pothoideae
Lemnoideae	Araceae	subfamilia	Lemnoideae
Appertiella	Anacharidoideae	genus	Appertiella
Anacharidoideae	Hydrocharitaceae	subfamilia	Anacharidoideae
Nechamandra	Hydrilloideae	genus	Nechamandra
Hydrilloideae	Hydrocharitaceae	subfamilia	Hydrilloideae
Blyxa	Anacharioideae	genus	Blyxa
Anacharioideae	Hydrocharitaceae	subfamilia	Anacharioideae
Elodea	Anacharioideae	genus	Elodea
Lagarosiphon	Anacharioideae	genus	Lagarosiphon
Ottelia	Anacharioideae	genus	Ottelia
Anomochlooideae	Poaceae	subfamilia	Anomochlooideae
Anomochloeae	Anomochlooideae	tribus	Anomochloa
Anomochloa	Anomochloeae	genus	Anomochloa
Streptochaeteae	Anomochlooideae	tribus	Streptochaeta
Streptochaeta	Streptochaeteae	genus	Streptochaeta
PACMAD clade	Poaceae	clade	PACMAD clade
Danthonieae	Danthonioideae	tribus	Danthonioideae
Danthonioideae	PACMAD clade	subfamilia	Danthonioideae
Micrairoideae	PACMAD clade	subfamilia	Micrairoideae
Pharoideae	Poaceae	subfamilia	Pharoideae
Phareae	Pharoideae	tribus	Pharoideae
Puelioideae	Poaceae	subfamilia	Puelioideae
Atripliceae	Chenopodioideae	tribus	Atripliceae
Rheum	Polygonoideae	genus	Rheum (plant)
Polygonaceae	Caryophyllales	familia	Polygonaceae
Polygonoideae	Polygonaceae	subfamilia	Polygonoideae
Malus	Malinae	genus	Malus
Anacampserotaceae	Caryophyllales	familia	Anacampserotaceae
Portulaca	Portulacaceae	genus	Portulaca
Stratiotoideae	Hydrocharitaceae	subfamilia	Stratiotes
Stratiotes	Stratiotoideae	genus	Stratiotes
Hydrocharitoideae	Hydrocharitaceae	subfamilia	Hydrocharitoideae
Hydrocharis	Hydrocharitoideae	genus	Hydrocharis
Enhalus	Hydrilloideae	genus	Enhalus
Halophila	Hydrilloideae	genus	Halophila
Hydrilla	Hydrilloideae	genus	Hydrilla
Vallisneria	Hydrilloideae	genus	Vallisneria
Thalassia	Hydrilloideae	genus	Thalassia (plant)
Najas	Hydrilloideae	genus	Najas
Alania (plant)	Boryaceae	genus	Alania cunninghamii
Neoastelia	Asteliaceae	genus	Neoastelia
Pistieae	Aroideae	tribus	Pistia
Pistia	Pistieae	genus	Pistia
Cyclea	Menispermaceae	genus	Cyclea
Commelinaceae	Commelinales	familia	Commelinaceae
Commelinoideae	Commelinaceae	subfamilia	Commelinoideae
Commelineae	Commelinoideae	tribus	Commelineae
Ehrharteae	Oryzoideae	tribus	Ehrharteae
Zotovia	Ehrharteae	genus	Zotovia
Ehrharta	Ehrharteae	genus	Ehrharta
Tradescantieae	Commelinoideae	tribus	Tradescantieae
Tradescantiinae	Tradescantieae	subtribus	Tradescantiinae
Tradescantia	Tradescantiinae	genus	Tradescantia
Dryadoideae	Rosaceae	subfamilia	Dryadoideae
Nicotianoideae	Solanaceae	subfamilia	Nicotianoideae
Enkianthoideae	Ericaceae	subfamilia	Enkianthus
Enkianthus	Enkianthoideae	genus	Enkianthus
Pyroloideae	Ericaceae	subfamilia	Pyroloideae
Monotropoideae	Ericaceae	subfamilia	Monotropoideae
Arbutoideae	Ericaceae	subfamilia	Arbutoideae
Cassiopoideae	Ericaceae	subfamilia	Cassiope
Cassiope	Cassiopoideae	genus	Cassiope
Harrimanelloideae	Ericaceae	subfamilia	Harrimanella
Harrimanella	Harrimanelloideae	genus	Harrimanella
Persoonioideae	Proteaceae	subfamilia	Persoonioideae
Bellendenoideae	Proteaceae	subfamilia	Bellendena
Bellendena	Bellendenoideae	genus	Bellendena
Nepenthes	Nepenthaceae	genus	Nepenthes
Nepenthaceae	Caryophyllales	familia	Nepenthes
Philydraceae	Commelinales	familia	Philydraceae
Helmholtzia	Philydraceae	genus	Helmholtzia
Philydrella	Philydraceae	genus	Philydrella
Philydrum	Philydraceae	genus	Philydrum
Gomphrenoideae	Amaranthaceae	subfamilia	Gomphrenoideae
Betoideae	Amaranthaceae	subfamilia	Betoideae
Camphorosmoideae	Amaranthaceae	subfamilia	Camphorosmeae
Corispermoideae	Amaranthaceae	subfamilia	Corispermoideae
Polycnemoideae	Amaranthaceae	subfamilia	Polycnemoideae
Salicornioideae	Amaranthaceae	subfamilia	Salicornioideae
Salsoloideae	Amaranthaceae	subfamilia	Salsoloideae
Suaedoideae	Amaranthaceae	subfamilia	Suaedoideae
Papaveroideae	Papaveraceae	subfamilia	Papaveroideae
Periplocoideae	Apocynaceae	subfamilia	Periplocoideae
Secamonoideae	Apocynaceae	subfamilia	Secamonoideae
Apocynoideae	Apocynaceae	subfamilia	Apocynoideae
Calamoideae	Arecaceae	subfamilia	Calamoideae
Nypoideae	Arecaceae	subfamilia	Nypa fruticans
Nypa	Nypoideae	genus	Nypa fruticans
Corymbium	Corymbieae	genus	Corymbium
Corymbieae	Corymbioideae	tribus	Corymbium
Barnadesieae	Barnadesioideae	tribus	Barnadesioideae
Stifftieae	Stifftioideae	tribus	Stifftioideae
Gochnatieae	Gochnatioideae	tribus	Gochnatioideae
Hecastocleis	Hecastocleideae	genus	Hecastocleis
Hecastocleideae	Hecastocleidoideae	tribus	Hecastocleis
Famatinanthoideae	Asteraceae	subfamilia	Famatinanthus
Famatinantheae	Famatinanthoideae	tribus	Famatinanthus
Famatinanthus	Famatinantheae	genus	Famatinanthus
Pertyeae	Pertyoideae	tribus	Pertyoideae
Gymnarrheneae	Gymnarrhenoideae	tribus	Gymnarrhenoideae
Gymnarrhena	Gymnarrheneae	genus	Gymnarrhena
Cavea	Gymnarrheneae	genus	Cavea tanguensis
Grewioideae	Malvaceae	subfamilia	Grewioideae
Sterculioideae	Malvaceae	subfamilia	Sterculioideae
Dombeyoideae	Malvaceae	subfamilia	Dombeyoideae
Brownlowioideae	Malvaceae	subfamilia	Brownlowioideae
Helicteroideae	Malvaceae	subfamilia	Helicteroideae
Larreoideae	Zygophyllaceae	subfamilia	Larreoideae
Rutoideae	Rutaceae	subfamilia	Rutoideae
Aurantioideae	Rutaceae	subfamilia	Aurantioideae
Opuntioideae	Cactaceae	subfamilia	Opuntioideae
Maihuenioideae	Cactaceae	subfamilia	Maihuenia
Maihuenia	Maihuenioideae	genus	Maihuenia
Pereskia	Pereskioideae	genus	Pereskia
Pereskioideae	Cactaceae	subfamilia	Pereskioideae
Gymnostachys	Gymnostachydoideae	genus	Gymnostachys
Gymnostachydoideae	Araceae	subfamilia	Gymnostachys
Calochortoideae	Liliaceae	subfamilia	Calochortoideae
Lilioideae	Liliaceae	subfamilia!	Lilioideae
Lilieae	Lilioideae	tribus	Lilieae
Streptopoideae	Liliaceae	subfamilia	Streptopoideae
Sapotoideae	Sapotaceae	subfamilia	Sapotoideae
Nivenioideae	Iridaceae	subfamilia	Nivenioideae
Isophysidoideae	Iridaceae	subfamilia	Isophysis
Isophysis	Isophysidoideae	genus	Isophysis
Cercidoideae	Fabaceae	subfamilia	Cercidoideae
Duparquetioideae	Fabaceae	subfamilia	Duparquetia
Duparquetia	Duparquetioideae	genus	Duparquetia
Sapindoideae	Sapindaceae	subfamilia	Sapindoideae
Dipterocarpoideae	Dipterocarpaceae	subfamilia	Dipterocarpaceae
Dipterocarpaceae	Malvales	familia	Dipterocarpaceae
Monotoideae	Dipterocarpaceae	subfamilia	Monotoideae
Acianthinae	Diurideae	subtribus	Acianthinae
Adrorhizinae	Vandeae	subtribus	Adrorhizinae
Sanguisorbeae	Rosoideae	tribus	Sanguisorbeae
Agrimoniinae	Sanguisorbeae	subtribus	Agrimoniinae
Sanguisorbinae	Sanguisorbeae	subtribus	Sanguisorbinae
Agrostophyllinae	Epidendreae	subtribus	Agrostophyllinae
Polystachyinae	Vandeae	subtribus	Polystachyinae
Arethuseae	Epidendroideae	tribus!	Arethuseae
Arethusinae	Arethuseae	subtribus	Arethusinae
Coelogyninae	Arethuseae	subtribus	Coelogyninae
Sobraliinae	Arethuseae	subtribus	Sobraliinae
Arundinarieae	Bambusoideae	tribus	Arundinarieae
Diseae	Orchidoideae	tribus	Diseae
Coryciinae	Orchideae	subtribus	Coryciinae
Disinae	Orchideae	subtribus	Disinae
Satyriinae	Diseae	subtribus	Satyriinae
Tageteae	Asteroideae	tribus	Tageteae
Coulterella	Varillinae	genus	Coulterella
Catasetinae	Cymbidieae	subtribus	Catasetinae
Coeliopsidinae	Cymbidieae	subtribus	Coeliopsidinae
Cyrtopodiinae	Cymbidieae	subtribus	Cyrtopodium
Cyrtopodium	Cyrtopodiinae	genus	Cyrtopodium
Eriopsidinae	Cymbidieae	subtribus	Eriopsis
Eriopsis	Eriopsidinae	genus	Eriopsis
Eulophiinae	Cymbidieae	subtribus	Eulophiinae
Maxillariinae	Cymbidieae	subtribus	Maxillariinae
Oncidiinae	Cymbidieae	subtribus	Oncidiinae
Vargasiella	Zygopetalinae	genus	Vargasiella
Zygopetalinae	Cymbidieae	subtribus	Zygopetalinae
Calameae	Calamoideae	tribus	Calameae
Cyrtostachydinae	Areceae	subtribus	Cyrtostachydinae
Dichorisandrinae	Tradescantieae	subtribus	Dichorisandrinae
Cartonematoideae	Commelinaceae	subfamilia	Cartonematoideae
Cartonemateae	Cartonematoideae	tribus	Cartonema
Cartonema	Cartonemateae	genus	Cartonema
Amyridoideae	Rutaceae	subfamilia	Amyridoideae
Zanthoxylum	Zanthoxyloideae	genus	Zanthoxylum
California	Geraniaceae	genus	California macrophylla
Monsonia	Geraniaceae	genus	Monsonia
Geranium	Geraniaceae	genus	Geranium
Nervilieae	Epidendroideae	tribus	Nervilieae
Epipogiinae	Nervilieae	subtribus	Epipogiinae
Podochileae	Epidendroideae	tribus	Podochileae
Eriinae	Podochileae	subtribus	Eriinae
Thelasiinae	Podochileae	subtribus	Thelasiinae
Euterpeinae	Areceae	subtribus	Euterpeinae
Cranichideae	Orchidoideae	tribus!	Cranichideae
Goodyerinae	Cranichideae	subtribus	Goodyerinae
Spiranthinae	Cranichideae	subtribus	Spiranthinae
Galeottiellinae	Cranichideae	subtribus	Galeottiella
Galeottiella	Galeottiellinae	genus	Galeottiella
Manniellineae	Cranichideae	subtribus	Manniella (plant)
Manniella (plant)	Manniellineae	genus	Manniella (plant)
Iguanurinae	Areceae	subtribus	Iguanurinae
Iriarteeae	Arecoideae	tribus	Iriarteeae
Juglandinae	Juglandeae	subtribus	Juglandinae
Cyclocarya	Juglandinae	genus	Cyclocarya
Pterocarya	Juglandinae	genus	Pterocarya
Juglans	Juglandinae	genus	Juglans
Platycaryeae	Juglandoideae	tribus	Platycaryeae
Platycarya	Platycaryeae	genus	Platycarya
Rhoipteleoideae	Juglandaceae	subfamilia	Rhoiptelea
Rhoiptelea	Rhoipteleoideae	genus	Rhoiptelea
Laeliinae	Epidendreae	subtribus	Laeliinae
Helleriella	Ponerinae (plant)	genus	Helleriella
Ponerinae (plant)	Epidendreae	subtribus	Ponerinae (plant)
Neottieae	Epidendroideae	tribus	Neottieae
Linospadicinae	Areceae	subtribus	Laccospadicinae
Oncospermatinae	Areceae	subtribus	Oncospermatinae
Ptychospermatinae	Areceae	subtribus	Ptychospermatinae
Triphoreae	Epidendroideae	tribus	Triphoreae
Diceratostele	Diceratostelinae	genus	Diceratostele
Diceratostelinae	Triphoreae	subtribus	Diceratostele
Triphorinae	Triphoreae	subtribus	Triphorinae
Pterostylidinae	Cranichideae	subtribus	Pterostylidinae
Swertia	Swertiinae	genus	Swertia
Bahieae	Asteroideae	tribus	Bahieae
Palafoxia	Bahieae	genus	Palafoxia
Carduinae	Cardueae	subtribus	Carduinae
Calenduleae	Asteroideae	tribus	Calenduleae
Gnaphalieae	Asteroideae	tribus	Gnaphalieae
Liabeae	Vernonioideae	tribus	Liabeae
Mutisieae	Mutisioideae	tribus	Mutisieae
Adenocaulon	Mutisieae	genus	Adenocaulon
Nassauvieae	Mutisioideae	tribus	Nassauvieae
Onoserideae	Mutisioideae	tribus	Onoserideae
Platycarpheae	Vernonioideae	tribus	Platycarpheae
Polymnia	Polymnieae	genus	Polymnia
Polymnieae	Asteroideae	tribus	Polymnia
Vernonieae	Vernonioideae	tribus	Vernonieae
Plukenetieae	Acalyphoideae	tribus	Plukenetieae
Cranichidinae	Cranichideae	subtribus	Cranichidinae
Archontophoenicinae	Areceae	subtribus	Archontophoenicinae
Arthrostylidiinae	Bambuseae	subtribus	Arthrostylidiinae
Bambusinae	Bambuseae	subtribus	Bambusinae
Chusqueinae	Bambuseae	subtribus	Chusquea
Cymbidiinae	Cymbidieae	subtribus	Cymbidiinae
Guaduinae	Bambuseae	subtribus	Guaduinae
Limodorinae	Neottieae	subtribus	Limodorinae
Melocanninae	Bambuseae	subtribus	Melocanninae
Adelieae	Acalyphoideae	tribus	Adelieae
Bernardieae	Acalyphoideae	tribus	Bernardieae
Clutieae	Acalyphoideae	tribus	Clutieae
Pera	Peraceae	genus	Pera (plant)
Hureae	Euphorbioideae	tribus	Hureae
Adenoclineae	Crotonoideae	tribus	Adenoclineae
Aleuritideae	Crotonoideae	tribus	Aleuritideae
Crotoneae	Crotonoideae	tribus	Crotoneae
Jatropheae	Crotonoideae	tribus	Jatropheae
Manihoteae	Crotonoideae	tribus	Manihoteae
Manihot	Manihoteae	genus	Manihot
Ricinocarpeae	Crotonoideae	tribus	Ricinocarpeae
Phyllanthoideae	Phyllanthaceae	subfamilia	Phyllanthaceae
Poranthereae	Phyllanthoideae	tribus	Poranthereae
Bridelieae	Phyllanthoideae	tribus	Bridelieae
Phyllantheae	Phyllanthoideae	tribus	Phyllantheae
Wielandieae	Phyllanthoideae	tribus	Wielandieae
Andropogonodae	Panicoideae	supertribus	Andropogonodae
Arundinelleae	Andropogonodae	tribus	Arundinelleae
Antirrhineae	Plantaginaceae	tribus	Antirrhineae
Castilleae	Moraceae	tribus	Castilleae
Dorstenieae	Moraceae	tribus	Dorstenieae
Moreae	Moraceae	tribus	Moreae
Cacteae	Cactoideae	tribus	Cacteae
Rhipsalideae	Cactoideae	tribus	Rhipsalideae
Sambucus	Adoxaceae	genus	Sambucus
Zeuktophyllum	Ruschieae	genus	Zeuktophyllum
