Mus subg. Mus	Mus	subgenus	小鼠亚属
Rattus	Murinae	genus	大鼠属
Osteoglossocephalai	Teleostei	megacohort	骨舌鱼高群
Clupeocephala	Osteoglossocephalai	supercohort	鲱头鱼总群
Clupei	Otomorpha	subcohort	鲱形目
Euteleosteomorpha	Clupeocephala	cohort	正真骨鱼群
Neoteleostei	Euteleosteomorpha	subcohort	新真骨鱼亚群
Eurypterygia	Neoteleostei	infracohort	宽鳍下群
Cyclosquamata	Eurypterygia	zoosectio	圓鱗派
Aulopiformes	Cyclosquamata	ordo	仙女魚目
Actinopteri	Actinopterygii	classis	輻鰭魚綱
Alepisauroidei	Aulopiformes	subordo	帆蜥鱼亚目
Notosudidae	Alepisauroidei	familia	崖蜥鱼科
Luciosudis	Notosudidae	genus	光柱鱼属
Xenarthra	Atlantogenata	superordo	异关节总目
Ctenosquamata	Eurypterygia	zoosectio	栉鳞派
Acanthomorphata	Ctenosquamata	zoosubsectio	棘鳍亚派
Percomorphaceae	Acanthopterygii	zoosubdivisio	鲈形亚类
Ophidiaria	Percomorphaceae	zooseries	鼬魚目
Ophidiiformes	Ophidiaria	ordo	鼬魚目
Gobiaria	Percomorphaceae	zooseries	虾虎鱼系
Gobiiformes	Gobiaria	ordo	虾虎鱼目
Gobioidei	Gobiiformes	subordo	鰕虎亞目
Gobiidae	Gobioidei	familia	鰕虎鱼科
Oxudercinae	Oxudercidae	subfamilia	背眼虾虎鱼亚科
Periophthalmini	Oxudercinae	tribus	彈塗魚
Periophthalmus	Periophthalmini	genus	弹涂鱼属
Cingulata	Xenarthra	ordo	有甲目
Pilosa	Xenarthra	ordo	披毛目
Folivora	Pilosa	subordo	树懒
Vermilingua	Pilosa	subordo	食蟻獸
Otocolobus	Felinae	genus	兔猻属
Scartelaos	Periophthalmini	genus	青弹涂鱼属
Boleophthalmus	Periophthalmini	genus	大弹涂鱼属
Eupercaria	Percomorphaceae	zooseries	真鲈形系
Perciformes	Eupercaria	ordo	鲈形目
Percoidei	Perciformes	subordo	鱸亞目
Percidae	Percoidei	familia	鲈科
Percinae	Percidae	subfamilia	鱸亞科
Perca	Percinae	genus	鲈属
Pelagiaria	Percomorphaceae	zooseries	-
Scombriformes	Pelagiaria	ordo	鲭形目
Scombridae	Scombriformes	familia	鯖科
Stromateidae	Scombriformes	familia	鯧科
Pampus	Stromateidae	genus	鲳属
Ephippiformes	Eupercaria	ordo	白鯧目
Ephippidae	Ephippiformes	familia	白鲳科
Ephippus	Ephippidae	genus	白鲳属
Carangaria	Percomorphaceae	zooseries	鲹形系
Carangiformes	Carangaria	ordo	鲹形目
Carangidae	Carangiformes	familia	鰺科
Trachinotinae	Carangidae	subfamilia	鲳鲹亚科
Trachinotus	Trachinotinae	genus	鯧鰺屬
Ostariophysi	Otomorpha	subcohort	骨鳔类
Otophysa	Ostariophysi	zoosectio	耳鳔派
Cypriniphysae	Otophysa	superordo	鲤形总目
Cypriniformes	Cypriniphysae	ordo	鲤形目
Cyprinidae	Cyprinoidei	familia	鲤科
Cyprininae	Cyprinidae	subfamilia	鲤亚科
Carassius	Cyprinini	genus	鲫属
Pleuronectiformes	Carangaria	ordo	鰈
Osteoglossomorpha	Osteoglossocephalai	supercohort	骨舌总目
Osteoglossiformes	Osteoglossomorpha	ordo	骨舌鱼目
Hiodontiformes	Osteoglossomorpha	ordo	月眼鱼目
Hiodontidae	Hiodontiformes	familia	月眼鱼科
Hiodon	Hiodontidae	genus	月眼鱼属
Osteoglossidae	Osteoglossiformes	familia	骨舌鱼科
